4977,眾達-KY,398245,368,27994988,69.30,70.60,69.30,70.30,+,1.00,70.30,2,70.40,12,16.54,
4989,榮科,129806,130,3315829,25.65,25.85,25.35,25.45,-,0.10,25.45,1,25.55,2,0.00,
4994,傳奇,308063,541,40723330,131.00,133.50,130.00,133.50,+,2.50,132.50,3,133.50,11,35.70,
4999,鑫禾,103591,198,3540076,34.25,34.40,33.90,34.20,-,0.05,34.15,3,34.25,2,31.09,
5007,三星,28011,37,1596156,56.80,57.10,56.80,57.00,+,0.20,56.90,5,57.10,3,15.92,
5203,訊連,145910,286,13370595,91.90,92.00,91.30,92.00,+,0.10,91.80,2,92.00,47,27.22,
5215,科嘉-KY,46218,46,2341007,50.70,51.00,50.40,51.00,+,0.10,50.70,6,51.00,2,16.04,
5222,全訊,733990,665,120815169,163.00,167.50,162.50,164.50,+,1.50,164.50,7,165.00,3,26.58,
5225,東科-KY,1577406,1156,180209291,112.50,116.00,112.50,115.00,+,3.00,115.00,4,115.50,32,13.23,
5234,達興材料,1899086,1526,298330309,154.50,160.00,154.00,156.50,+,3.50,156.00,72,156.50,6,29.81,
5243,乙盛-KY,550621,545,31350302,57.50,57.60,56.60,56.80,-,0.20,56.70,26,56.80,3,17.86,
5244,弘凱,97024,73,4119450,42.25,42.70,42.20,42.55,-,0.10,42.55,3,42.60,1,17.02,
5258,虹堡,554337,534,68055807,121.50,124.00,121.50,123.50,+,2.00,123.50,7,124.00,40,14.86,
5269,祥碩,1644845,2748,3207001240,1880.00,1990.00,1860.00,1970.00,+,140.00,1970.00,3,1975.00,4,50.15,
5283,禾聯碩,102116,125,11632321,114.00,114.50,113.50,113.50,-,0.50,113.50,23,114.00,2,14.59,
5284,jpp-KY,1121117,1029,143837801,128.00,130.00,126.00,129.50,+,4.00,129.00,2,129.50,12,28.46,
5285,界霖,57421,56,3774415,65.70,66.00,65.50,65.50,-,0.10,65.50,9,65.70,1,30.32,
5288,豐祥-KY,42054,14,8149003,194.00,194.50,193.50,194.00,-,0.50,193.50,2,194.50,3,12.23,
5292,華懋,320871,375,48300640,148.00,153.50,147.00,152.00,+,4.00,152.00,7,152.50,8,16.20,
5306,桂盟,245066,381,35392314,143.00,147.50,141.50,142.00,-,0.50,142.00,3,142.50,1,27.57,
5388,中磊,3139524,2371,363155192,116.00,116.50,115.00,115.00,-,0.50,115.00,154,115.50,178,13.25,
5434,崇越,902518,1244,233542732,261.00,261.50,257.00,259.50,-,0.50,259.00,5,259.50,14,17.06,
5469,瀚宇博,4937711,2927,278104229,55.40,57.00,55.00,56.60,+,1.20,56.60,7,56.70,5,11.16,
5471,松翰,107211,169,5415474,50.50,50.80,50.40,50.50, ,0.00,50.50,2,50.60,4,37.69,
5484,慧友,58553,41,1515836,25.00,26.10,25.00,25.90,+,0.30,25.90,2,26.05,1,0.00,
5515,建國,2971478,1791,68573039,23.50,23.50,22.85,23.15,-,0.40,23.05,31,23.15,6,12.25,
5519,隆大,3193400,1902,130788523,41.70,42.15,41.05,41.95,+,0.20,41.90,6,41.95,9,9.06,
5521,工信,6463771,2238,84914215,13.20,13.35,13.05,13.05,-,0.20,13.05,449,13.10,130,93.21,
5522,遠雄,3653585,3959,288287483,81.40,82.20,77.20,77.40,-,3.40,77.30,9,77.40,22,19.80,
5525,順天,750975,608,26231064,36.60,37.10,34.10,34.40,-,2.20,34.35,1,34.40,6,14.39,
5531,鄉林,4979478,1887,59616651,12.30,12.40,11.80,11.90,-,0.30,11.85,49,11.90,52,0.00,
5533,皇鼎,989733,649,24418514,25.00,25.20,24.45,24.65,-,0.35,24.60,1,24.65,25,12.51,
5534,長虹,4854561,3502,585784772,125.00,125.50,119.00,119.50,-,5.50,119.50,7,120.00,6,19.49,
5538,東明-KY,24032,16,743042,30.90,31.20,30.75,31.20,+,0.90,31.15,4,31.30,1,27.13,
5546,永固-KY,25290,31,818585,32.10,32.40,32.10,32.30,+,0.20,32.00,1,32.15,1,0.00,
5607,遠雄港,660958,576,37374623,57.20,57.20,56.20,56.30,-,0.40,56.30,3,56.40,6,23.07,
5608,四維航,32365162,15020,707983453,21.55,22.50,20.80,22.00,+,0.65,21.95,124,22.00,44,0.00,
5706,鳳凰,5418752,4199,431413446,79.50,80.90,77.80,78.80,+,0.40,78.70,1,78.80,10,21.89,
5871,中租-KY,16991968,18396,2590991301,150.50,154.50,148.50,153.00,-,4.00,153.00,217,153.50,706,11.27,
5871A,中租-KY甲特,33193,26,3230677,97.30,97.40,97.30,97.30,-,0.10,97.30,3,97.40,1,0.00,
5876,上海商銀,6744178,2958,310179971,46.75,46.80,45.80,45.90,-,0.95,45.85,127,45.90,12,15.10,
5880,合庫金,6409339,3775,169209659,26.60,26.60,26.35,26.35,-,0.25,26.30,871,26.35,106,22.52,
5906,台南-KY,19205,24,1227733,63.90,64.70,63.30,64.70,+,0.10,64.30,4,64.70,9,27.07,
5907,大洋-KY,109030,68,1020319,9.35,9.44,9.29,9.34,-,0.10,9.34,1,9.35,3,0.00,
6005,群益證,9757532,4229,240853697,24.60,24.95,24.30,24.95,+,0.35,24.90,28,24.95,105,13.13,
6024,群益期,813356,1341,49852849,62.20,62.20,60.60,61.40,-,0.30,61.30,1,61.40,8,12.48,
6108,競國,138146,136,2798251,20.15,20.30,20.15,20.20,+,0.10,20.15,9,20.20,4,27.30,
6112,邁達特,433340,573,25677276,59.50,60.20,58.90,59.10,-,0.50,59.00,20,59.20,1,19.77,
6115,鎰勝,241586,452,13213461,55.40,55.40,54.50,54.60,-,0.80,54.50,28,54.80,4,16.80,
6116,彩晶,4265339,1370,42876864,10.05,10.15,10.00,10.05, ,0.00,10.00,1553,10.05,190,0.00,
6117,迎廣,4483300,4794,401015205,90.00,91.40,88.30,88.30,-,2.50,88.30,47,88.40,1,33.07,
6120,達運,2885211,1451,44901551,15.65,15.80,15.45,15.50,-,0.10,15.45,217,15.50,3,30.39,
6128,上福,212553,165,8272174,38.95,39.35,38.70,39.05,-,0.05,38.90,9,39.05,3,11.49,
6133,金橋,344542,182,4745547,13.60,13.90,13.60,13.70,+,0.10,13.70,49,13.80,10,152.22,
6136,富爾特,182346,118,4151385,22.85,22.85,22.65,22.70,-,0.15,22.65,17,22.75,13,24.67,
6139,亞翔,8594347,9326,1926916868,224.50,231.00,215.50,223.50,-,6.00,223.00,118,223.50,3,14.85,
6141,柏承,492473,331,8397846,17.15,17.30,16.90,17.00,-,0.10,17.00,19,17.10,6,0.00,
6142,友勁,107964,116,1024097,9.52,9.53,9.45,9.49,-,0.04,9.48,9,9.49,1,0.00,
6152,百一,601398,249,6055355,9.97,10.20,9.97,10.15,+,0.20,10.15,16,10.20,92,0.00,
6153,嘉聯益,1999209,1164,40430243,20.15,20.35,20.05,20.25,+,0.25,20.25,2,20.30,35,0.00,
6155,鈞寶,78301,84,2113293,26.95,27.25,26.75,27.15,+,0.20,26.95,11,27.00,1,28.88,
6164,華興,1360838,623,19875575,14.25,14.75,14.25,14.55,+,0.35,14.55,26,14.60,13,0.00,
6165,浪凡,385191,287,15452196,39.40,40.60,39.40,39.90,+,0.50,39.90,9,40.00,3,166.25,
6166,凌華,1955909,1702,130212224,63.10,68.30,63.10,67.80,+,4.70,67.70,38,67.80,23,86.92,
6168,宏齊,281755,181,6657132,23.55,23.75,23.40,23.65,+,0.20,23.65,2,23.70,14,45.48,
6176,瑞儀,2268509,8661,448833962,198.00,200.50,194.00,198.50,+,0.50,198.50,14,200.00,22,14.23,
6177,達麗,10560538,7411,603312891,60.20,60.30,55.20,55.50,-,4.50,55.50,89,55.60,2,11.81,
6183,關貿,19657,145,1446896,73.70,74.00,73.00,73.30,-,0.20,73.30,1,73.40,1,22.91,
6184,大豐電,23882,100,1297325,54.30,54.50,54.20,54.40, ,0.00,54.20,19,54.30,1,15.50,
6189,豐藝,1439366,1219,121311887,84.00,85.00,83.70,84.20,+,0.60,84.20,25,84.30,13,15.59,
6191,精成科,4679531,3624,343775703,70.60,74.30,70.50,73.80,+,3.20,73.80,40,73.90,74,11.11,
6192,巨路,299143,315,32455652,107.50,109.50,107.00,108.00,+,1.00,108.00,11,108.50,3,11.99,
6196,帆宣,551546,745,84977921,154.50,155.50,153.00,154.00, ,0.00,154.00,2,154.50,5,14.13,
6197,佳必琪,5271041,4389,798729805,150.50,155.00,146.50,153.00,+,4.00,152.50,18,153.00,25,24.25,
6201,亞弘電,50531,52,3156416,62.10,62.60,62.10,62.60,+,0.10,62.20,25,62.60,3,13.58,
6202,盛群,508587,524,29591976,57.90,58.50,57.90,58.30,+,0.40,58.10,6,58.30,4,448.46,
6205,詮欣,135721,124,10248840,76.20,76.20,75.10,75.50,-,0.60,75.40,2,75.50,1,48.71,
6206,飛捷,635264,1219,56605042,89.60,90.00,88.30,88.90,-,0.90,88.90,9,89.20,5,18.87,
6209,今國光,421650,329,10654717,25.25,25.45,25.15,25.20,+,0.10,25.20,22,25.25,18,0.00,
6213,聯茂,3457211,2583,361343028,103.00,105.50,103.00,105.00,+,1.00,105.00,5,105.50,68,50.48,
6214,精誠,770883,813,96692606,122.50,127.00,122.50,125.00,+,2.50,124.50,14,125.00,13,18.52,
6215,和椿,13645549,9150,653564125,45.25,49.80,45.10,47.70,+,2.20,47.65,135,47.70,12,48.67,
6216,居易,1089826,767,42196557,39.25,39.45,38.35,38.55,-,0.70,38.55,4,38.70,6,19.57,
6224,聚鼎,165340,108,8860946,53.10,54.30,53.10,53.60,+,0.20,53.50,10,53.60,1,35.97,
6225,天瀚,4061,8,68222,16.80,16.80,16.80,16.80,X,0.00,15.70,1,16.90,1,54.19,
6226,光鼎,265420,168,2651055,9.91,10.05,9.90,10.05,+,0.09,10.00,35,10.05,18,0.00,
6230,尼得科超眾,283694,378,82741988,285.50,297.00,285.50,296.00,+,13.00,295.00,11,296.00,1,46.18,
6235,華孚,2047581,2922,179397521,88.60,88.90,87.10,87.30,-,1.80,87.30,1,87.50,19,20.99,
6239,力成,3983025,3395,653332208,164.50,166.00,161.50,165.50,+,0.50,165.00,58,165.50,15,14.35,
6243,迅杰,521132,735,30390333,57.20,58.70,57.20,58.20,+,0.70,58.20,3,58.50,11,35.27,
6257,矽格,2852082,1830,219234794,76.40,77.40,76.20,77.00,+,0.50,77.00,62,77.10,1,15.84,
6269,台郡,3885334,3281,389108026,101.00,101.50,99.40,99.70,-,1.30,99.60,11,99.70,7,16.21,
6271,同欣電,402185,499,58447944,145.00,146.00,145.00,145.50,+,1.00,145.50,9,146.00,52,26.60,
6277,宏正,65425,81,5248631,80.20,80.40,80.10,80.30,-,0.10,80.20,1,80.30,5,16.98,
6278,台表科,2378038,1805,280079088,118.00,118.50,116.50,118.50,+,2.00,118.00,8,118.50,99,11.93,
6281,全國電,69364,102,5868299,84.80,84.80,84.40,84.60,-,0.10,84.60,1,84.80,11,17.23,
6282,康舒,4597208,2862,171534587,37.35,37.60,37.15,37.35,+,0.15,37.30,34,37.35,11,0.00,
6283,淳安,1544937,1205,52653734,33.60,34.90,33.55,33.75,-,0.35,33.70,31,33.75,1,0.00,
6285,啟碁,1804427,1666,265993229,147.50,149.00,146.50,147.00,-,0.50,147.00,73,147.50,24,17.93,
6288,聯嘉,1720561,1085,52985551,31.00,31.25,30.65,30.65,-,0.35,30.60,107,30.65,17,113.52,
6405,悅城,42010,26,958579,23.20,23.20,22.75,22.80,-,0.15,22.80,5,22.85,1,0.00,
6409,旭隼,83220,169,130001205,1520.00,1575.00,1520.00,1570.00,+,20.00,1565.00,1,1580.00,1,38.36,
6412,群電,777214,786,121066659,153.00,158.00,151.50,155.50,+,3.50,155.00,12,155.50,4,18.27,
6414,樺漢,1651231,2243,526547408,322.50,324.00,317.00,318.00,-,4.50,318.00,1,318.50,4,18.16,
6415,矽力*-KY,1831168,1744,751007140,410.00,414.00,403.00,413.50,+,1.00,413.50,8,414.00,9,213.14,
6416,瑞祺電通,330544,349,39248053,117.00,120.00,117.00,120.00,+,2.50,119.00,6,120.00,43,30.00,
6426,統新,130236,169,8445131,65.90,66.20,64.40,64.50,-,1.00,64.40,1,64.60,1,0.00,
6431,光麗-KY,131072,61,1661160,12.70,12.85,12.55,12.70, ,0.00,12.70,6,12.75,14,0.00,
6438,迅得,631632,616,77887801,122.50,124.50,122.50,123.00,+,0.50,122.50,61,123.50,16,15.28,
6442,光聖,862427,721,147265704,173.50,173.50,169.00,169.00,-,3.00,169.00,23,170.00,10,45.07,
6443,元晶,2807878,1868,77328157,27.55,27.80,27.40,27.65,-,0.15,27.60,42,27.65,15,37.88,
6446,藥華藥,5454872,7707,1834892869,324.50,349.00,323.00,346.50,+,27.00,346.00,22,346.50,2,260.53,
6449,鈺邦,1903475,1363,219245120,112.00,119.00,111.50,115.00,+,3.50,115.00,23,115.50,18,23.05,
6451,訊芯-KY,9621572,6994,1792893784,177.00,193.00,177.00,182.00,+,5.00,182.00,18,182.50,11,44.50,
6456,GIS-KY,566389,462,35541879,62.70,63.20,62.50,62.70, ,0.00,62.60,3,62.70,6,0.00,
6464,台數科,83333,60,7089587,85.10,85.40,84.90,85.00,-,0.10,84.90,6,85.10,1,15.02,
6472,保瑞,1524555,3342,1074993079,709.00,715.00,695.00,710.00,+,2.00,710.00,2,711.00,2,26.56,
6477,安集,310495,300,11406654,36.75,36.95,36.60,36.70,-,0.10,36.70,1,36.80,5,83.41,
6491,晶碩,619131,898,314541702,505.00,512.00,499.00,512.00,+,12.00,511.00,3,512.00,7,24.12,
6504,南六,160575,149,11938693,73.80,75.40,73.10,75.20,+,1.90,75.20,1,75.30,1,30.20,
6505,台塑化,2699054,2031,188637117,69.90,70.30,69.70,69.70,-,0.20,69.70,1,69.80,21,29.53,
6515,穎崴,603641,867,506976094,842.00,854.00,822.00,847.00,+,3.00,847.00,4,849.00,3,56.62,
6525,捷敏-KY,162400,343,11384389,70.40,70.50,69.80,70.20,+,0.30,70.10,3,70.30,16,16.10,
6526,達發,537677,995,358451457,661.00,672.00,657.00,671.00,+,11.00,670.00,4,671.00,5,89.11,
6531,愛普*,2081815,2337,732218848,347.00,359.00,345.50,354.00,+,7.50,354.00,6,354.50,3,32.78,
6533,晶心科,683863,1023,266557766,380.00,393.00,380.00,392.00,+,8.50,392.00,6,392.50,6,0.00,
6534,正瀚-創,136002,98,12539883,89.00,93.50,89.00,91.60,+,1.70,91.30,1,91.70,31,19.24,
6541,泰福-KY,699651,713,29685802,43.55,43.70,41.95,42.20,-,1.35,42.20,8,42.30,1,0.00,
6550,北極星藥業-KY,1091698,1243,77365461,71.20,71.30,70.40,71.10,+,0.60,71.00,12,71.10,24,0.00,
6552,易華電,254916,193,12513706,49.30,49.30,48.95,49.00,-,0.30,49.00,2,49.05,1,85.96,
6558,興能高,214873,138,5199615,23.85,24.40,23.85,24.25,+,0.40,24.10,7,24.25,5,2425.00,
6573,虹揚-KY,65049,39,826067,12.60,12.80,12.60,12.70, ,0.00,12.70,19,12.80,2,0.00,
6579,研揚,380038,418,60847802,157.50,162.00,157.00,161.50,+,5.50,161.50,16,162.00,32,23.86,
6581,鋼聯,255089,176,27123624,104.00,108.00,104.00,105.50,+,1.50,105.00,10,106.00,3,21.36,
6582,申豐,126104,80,6448612,50.40,51.60,50.40,51.30,+,0.70,51.20,6,51.50,4,0.00,
6585,鼎基,907119,936,199348506,218.00,223.50,214.50,220.50,+,2.50,220.50,14,221.00,3,27.91,
6591,動力-KY,143951,148,8127359,56.70,56.80,56.00,56.70,+,0.60,56.60,3,56.70,10,16.58,
6592,和潤企業,1556541,2133,174373001,113.00,113.50,111.00,112.00,-,1.50,111.50,54,112.00,72,20.55,
6592A,和潤企業甲特,4025,5,396852,98.60,98.60,98.60,98.60, ,0.00,98.50,5,98.80,3,0.00,
6592B,和潤企業乙特,15374,18,1462043,95.10,95.10,95.10,95.10, ,0.00,95.10,1,95.20,7,0.00,
6598,ABC-KY,39746,54,783375,19.70,19.80,19.55,19.80,-,0.10,19.80,1,19.85,3,0.00,
6605,帝寶,1278762,1731,268488412,212.50,214.00,207.00,210.50,+,1.00,210.00,22,210.50,14,12.43,
6606,建德工業,106677,63,2838360,26.75,26.80,26.50,26.65,-,0.05,26.60,19,26.65,1,27.19,
6625,必應,191749,252,18335821,96.10,96.30,95.20,95.50,-,0.10,95.50,1,95.60,2,13.12,
6641,基士德-KY,19582,25,825982,42.25,42.50,42.05,42.05,-,0.65,42.10,1,42.15,1,20.92,
6645,金萬林-創,53717,41,2029029,38.00,38.30,37.50,38.15,+,0.35,38.00,10,38.25,1,0.00,
6655,科定,9138,12,1102990,120.00,121.00,120.00,121.00,+,1.50,120.00,2,120.50,1,38.29,
6657,華安,29440,31,1590804,54.10,54.30,53.90,53.90,-,0.20,53.90,2,54.00,1,0.00,
6658,聯策,102743,99,4499756,44.25,44.25,43.30,44.00,-,0.25,44.00,3,44.10,1,48.89,
6666,羅麗芬-KY,10240,15,684235,66.90,67.00,66.50,66.50,+,0.20,66.50,3,66.70,1,35.95,
6668,中揚光,2499297,1973,171605526,68.80,69.60,68.00,68.50,-,0.10,68.40,18,68.50,21,0.00,
6669,緯穎,1316607,2564,3222311380,2395.00,2480.00,2395.00,2470.00,+,85.00,2465.00,14,2470.00,5,32.10,
6670,復盛應用,684894,2870,217004431,322.50,323.50,312.00,314.50,-,8.00,314.00,3,315.00,3,15.89,
6671,三能-KY,99060,53,4458209,45.00,45.10,45.00,45.00,-,0.05,45.00,9,45.05,1,14.80,
6672,騰輝電子-KY,92824,137,7794147,84.10,84.50,83.50,83.90,-,0.20,83.90,1,84.20,1,13.47,
6674,鋐寶科技,1585,3,37673,23.75,23.75,23.75,23.75,+,0.25,23.50,2,23.60,1,0.00,
6689,伊雲谷,407170,472,37788074,91.00,93.70,91.00,93.30,+,2.90,93.30,6,93.40,10,34.43,
6691,洋基工程,340064,897,125172859,375.50,375.50,366.50,368.00,-,3.50,368.00,6,368.50,2,18.49,
6695,芯鼎,1821068,1390,93711476,50.10,52.50,49.65,51.60,+,2.10,51.60,23,51.70,17,0.00,
6698,旭暉應材,131040,241,4301294,32.30,33.20,32.25,32.75,+,0.45,32.75,1,32.80,1,0.00,
6706,惠特,312984,300,16614929,51.30,53.60,51.30,53.10,+,1.40,53.00,4,53.10,1,0.00,
6715,嘉基,76752,78,12344584,161.00,162.00,159.00,160.00,+,0.50,159.50,5,160.00,1,26.23,
6719,力智,225313,390,59989910,265.50,267.50,264.50,267.00,+,3.50,267.00,8,267.50,8,117.11,
6742,澤米,266260,212,20022982,75.60,75.90,74.90,75.10,-,0.80,75.10,12,75.60,1,288.85,
6743,安普新,1171554,1616,66890071,58.50,59.00,55.90,56.20,-,2.80,56.20,8,56.30,14,0.00,
6753,龍德造船,8285074,6314,1087501294,123.50,135.50,123.50,135.50,+,12.00,135.50,5117,0,0,21.65,
6754,匯僑設計,59176,81,3713403,62.60,63.00,62.50,62.60,-,0.30,62.60,2,62.70,1,13.67,
6756,威鋒電子,251860,333,49102002,191.50,196.50,191.50,194.50,+,5.50,194.50,2,195.00,1,62.54,
6757,台灣虎航-創,1482600,704,66487086,45.40,45.40,44.15,44.15,-,1.15,44.15,10,44.25,1,8.78,
6768,志強-KY,1252626,1079,117095995,92.80,94.60,92.30,93.00,+,0.70,92.70,13,93.00,11,21.73,
6770,力積電,21925679,9422,544736827,24.60,25.25,24.55,24.85,+,0.75,24.80,271,24.85,89,0.00,
6776,展碁國際,77421,61,4879768,63.00,63.30,62.70,62.90, ,0.00,62.90,8,63.00,1,12.41,
6781,AES-KY,206001,447,135896342,647.00,668.00,647.00,655.00,+,8.00,653.00,3,655.00,9,28.43,
6782,視陽,240876,364,56681865,232.50,237.00,232.50,237.00,+,3.50,236.50,3,237.50,1,34.50,
6789,采鈺,494682,733,127213075,254.00,259.00,254.00,258.50,+,5.00,258.00,6,258.50,7,178.28,
6790,永豐實,337922,326,17982362,53.60,53.70,53.00,53.20,-,0.10,53.10,2,53.20,8,12.94,
6792,詠業,18068,23,1448368,79.90,80.60,79.90,80.60,-,0.40,80.00,4,80.70,1,21.04,
6796,晉弘,42641,71,3432262,80.50,81.10,80.10,80.70,+,0.20,80.60,1,80.80,1,54.90,
6799,來頡,340529,463,47205464,138.50,139.50,137.50,139.00,-,0.50,139.00,1,139.50,11,26.23,
6805,富世達,1905028,2726,1303174433,656.00,699.00,656.00,691.00,+,37.00,689.00,2,691.00,2,61.04,
6806,森崴能源,1418124,1833,183857533,128.50,131.00,128.50,129.50,+,1.50,129.00,93,129.50,7,44.05,
6807,峰源-KY,1177254,1112,64006675,53.40,57.80,51.80,52.30,-,1.00,52.10,3,52.30,7,11.86,
6830,汎銓,186352,209,23677366,127.00,128.00,126.00,127.50,+,1.00,127.50,1,128.00,11,27.66,
6834,天二科技,304612,225,8514369,28.65,28.65,27.70,27.70,-,0.90,27.65,6,27.70,2,0.00,
6835,圓裕,1241585,1186,69926778,58.10,58.20,55.20,55.50,-,2.60,55.50,13,55.60,12,14.02,
6854,錼創科技-KY創,21000,14,1670400,78.90,80.00,78.90,79.00,+,0.20,78.80,3,79.90,4,0.00,
6861,睿生光電,30948,45,2218434,71.40,71.90,71.20,71.70,+,0.70,71.70,1,71.90,1,24.72,
6863,永道-KY,5100992,4486,1012321972,192.00,207.00,190.50,204.00,+,15.00,204.00,3,205.00,2,33.83,
6869,雲豹能源-創,364414,256,51563493,141.50,143.50,139.50,142.00,+,0.50,141.50,34,142.00,3,16.28,
6873,泓德能源-創,164200,124,27818500,170.00,171.00,168.00,170.00, ,0.00,170.00,2,170.50,3,21.85,
6901,鑽石投資,596188,376,23336872,39.15,39.45,39.00,39.25,+,0.10,39.20,5,39.25,3,0.00,
6902,走著瞧-創,4000,4,610500,150.00,155.50,150.00,155.50,+,0.50,152.50,1,157.00,1,971.88,
6906,現觀科,171449,237,22297103,130.00,132.50,129.00,130.50,-,1.00,130.50,1,132.00,1,39.31,
6914,阜爾運通,1005366,1261,194632973,183.00,200.00,182.50,194.00,+,3.50,193.50,1,194.00,3,21.32,
6916,華凌,24050,22,623555,26.10,26.10,25.75,26.10, ,0.00,25.90,2,26.10,6,21.75,
6933,AMAX-KY,206729,388,67441285,326.00,329.50,322.50,327.50,+,2.00,327.00,1,327.50,1,53.51,
6937,天虹,173554,439,34232810,198.50,198.50,195.50,197.50,-,1.00,197.50,3,198.00,1,43.41,
6949,沛爾生醫-創,8000,8,1196500,154.50,154.50,147.50,147.50,-,1.50,147.50,3,150.00,2,0.00,
8011,台通,3080016,1605,68581830,22.30,22.70,21.95,22.10, ,0.00,22.10,49,22.15,12,85.00,
8016,矽創,614354,583,162697797,264.00,266.50,264.00,264.50,+,0.50,264.50,11,265.50,1,15.85,
8021,尖點,391265,550,11845164,30.60,30.75,30.10,30.10,-,0.45,30.10,35,30.20,3,0.00,
8028,昇陽半導體,758099,542,40101104,52.30,53.20,52.30,52.90,+,0.70,52.90,14,53.00,25,29.23,
8033,雷虎,10800998,7235,852319962,74.30,80.70,74.20,80.00,+,6.20,79.90,3,80.00,135,1000.00,
8039,台虹,846457,1443,43777504,52.00,52.40,51.30,51.30,-,1.00,51.30,4,51.50,6,17.87,
8046,南電,1678960,1667,318153696,190.00,192.00,188.00,190.00,-,0.50,189.50,11,190.00,31,36.75,
8070,長華*,6109329,3771,295305682,47.75,48.80,47.50,48.40,+,1.00,48.40,40,48.45,37,20.42,
8072,陞泰,43932,119,1183874,26.80,27.00,26.80,26.90,+,0.10,26.90,14,26.95,1,36.85,
8081,致新,416514,567,119038198,279.50,288.50,279.50,288.50,+,5.00,288.00,3,288.50,12,15.36,
8101,華冠,188800,60,644148,3.40,3.50,3.40,3.42,-,0.07,3.41,18,3.42,9,0.00,
8103,瀚荃,268416,237,12151132,45.30,45.45,45.05,45.25,+,0.20,45.25,2,45.30,4,13.31,
8104,錸寶,115347,167,3771798,32.75,32.90,32.60,32.90, ,0.00,32.90,1,32.95,1,0.00,
8105,凌巨,701092,327,9018122,12.90,12.95,12.75,12.80,+,0.05,12.80,90,12.90,152,22.86,
8110,華東,2328463,1083,40965484,17.55,17.75,17.50,17.55,-,0.10,17.55,126,17.60,89,83.57,
8112,至上,13615231,9426,1095695291,80.10,81.30,79.70,80.20, ,0.00,80.20,1002,80.30,131,17.59,
8112A,至上甲特,23020,24,993641,43.20,43.20,43.15,43.15,-,0.05,43.15,1,43.20,6,0.00,
8114,振樺電,110074,222,13359883,121.50,122.00,120.50,120.50,-,1.00,120.50,8,121.50,5,20.70,
8131,福懋科,459153,302,17474602,37.95,38.25,37.85,38.05,+,0.10,38.00,30,38.10,4,26.06,
8150,南茂,3271982,2313,141777590,43.15,43.60,43.00,43.45,+,0.55,43.40,6,43.45,2,14.83,
8162,微矽電子-創,22112,17,849428,38.70,38.70,38.15,38.50,+,0.40,38.40,1,38.65,1,0.00,
8163,達方,1890391,1596,129506580,68.30,69.20,68.00,68.40,+,0.50,68.30,21,68.50,19,11.52,
8201,無敵,63335,74,1137968,17.70,18.05,17.70,18.05,+,0.10,18.00,3,18.05,19,0.00,
8210,勤誠,6629447,26509,1962187816,303.00,305.00,289.00,289.50,-,8.00,289.00,71,289.50,24,24.53,
8213,志超,2514692,2067,98840100,40.05,40.05,38.80,39.50,-,0.85,39.50,8,39.55,9,10.34,
8215,明基材,511846,482,16665510,32.45,32.70,32.45,32.50,+,0.05,32.50,48,32.55,2,26.00,
8222,寶一,2151491,1679,97904791,44.05,46.25,44.05,45.40,+,1.50,45.35,8,45.40,5,36.61,
8249,菱光,75793,90,2231993,29.50,29.50,29.35,29.50,+,0.15,29.35,3,29.50,10,17.05,
8261,富鼎,240572,220,20049868,83.30,83.70,83.00,83.30,+,0.60,83.30,2,83.40,6,27.49,
8271,宇瞻,1011159,889,66100189,65.50,66.20,64.80,64.80,-,0.70,64.80,53,64.90,2,15.39,
8341,日友,180466,430,17420759,96.00,97.50,96.00,96.10,-,0.40,96.10,10,96.40,1,37.25,
8367,建新國際,127426,129,6243836,49.00,49.35,48.40,48.70,+,0.35,48.50,6,48.70,1,16.56,
8374,羅昇,36416,40,1097059,30.25,30.30,30.05,30.20, ,0.00,30.20,2,30.25,1,0.00,
8404,百和興業-KY,2087227,1040,43931482,21.00,21.35,20.70,21.15,+,0.45,21.10,25,21.15,28,0.00,
8411,福貞-KY,34574,110,484036,13.95,14.05,13.90,13.95, ,0.00,13.95,8,14.00,4,60.65,
8422,可寧衛,283913,3894,53835525,191.00,191.00,189.00,189.00,-,2.50,189.00,6,190.00,9,22.24,
8429,金麗-KY,438438,204,4511528,10.25,10.45,10.20,10.35,+,0.05,10.30,5,10.35,13,0.00,
8438,昶昕,218064,239,7549153,34.90,35.40,34.05,34.20,+,0.20,34.20,3,34.45,1,23.92,
8442,威宏-KY,132570,150,15892220,120.00,121.50,118.00,120.50,-,0.50,120.50,2,121.00,4,12.92,
8443,阿瘦,77725,148,940716,12.15,12.20,12.00,12.05,-,0.20,12.05,19,12.10,1,48.20,
8454,富邦媒,517069,1864,215005927,419.00,423.00,412.50,414.50,-,4.50,414.50,10,415.00,1,27.31,
8462,柏文,291951,534,36272687,120.50,126.00,120.50,123.00,+,2.50,123.00,3,123.50,2,53.25,
8463,潤泰材,978956,742,28787894,30.25,30.25,29.00,29.10,-,1.45,29.10,2,29.35,2,25.98,
8464,億豐,496660,489,172334580,347.00,349.50,344.50,345.50,+,1.50,345.50,8,347.00,2,17.49,
8466,美吉吉-KY,63059,73,3473909,55.30,56.30,54.00,55.80,+,0.20,55.20,1,55.60,1,0.00,
8467,波力-KY,430676,445,76894630,179.00,182.50,175.50,177.00,-,2.50,177.00,4,177.50,1,20.44,
8473,山林水,1129485,754,48351637,42.75,43.50,42.00,42.00,-,0.10,42.00,19,42.05,11,168.00,
